filepath,filename,category,text_length,total_skills,skills_found,skills_frequency,top_skills,education_info,cgpa,percentage,num_education,has_education,has_marks
../DATA/data/CHEF/19831366.pdf,19831366.pdf,Chef,1813,1,excel,"{""excel"": 1}",excel,E | d | u | c | a | t | i | o | n |   | a | n | d |   | T | r | a | i | n | i | n | g |   | | |   | H | i | g | h |   | S | c | h | o | o | l |   | D | i | p | l | o | m | a |   | | |   | L | o | y | o | l | a |   | U | n | i | v | e | r | s | i | t | y |   | o | f |   | C | h | i | c | a | g | o,,,75,1,0
../DATA/data/CHEF/19951766.pdf,19951766.pdf,Chef,5444,2,"excel, statistics","{""excel"": 6, ""statistics"": 1}","excel, statistics","E | d | u | c | a | t | i | o | n |   | | |   | H | i | g | h |   | S | c | h | o | o | l |   | D | i | p | l | o | m | a |   | | |   | G | P | A | : |   | | |   | N | e | w |   | C | o | l | l | e | g | e |   | D | i | c | t | i | o | n | a | r | y |   | b | y |   | t | h | e |   | K | a | n | s | a | s |   | H | o | n | o | r | s |   | P | r | o | g | r | a | m |   | o | f |   | t | h | e |   | K | U |   | A | l | u | m | n | i |   | A | s | s | o | c | i | a | t | i | o | n |   | f | o | r |   | g | r | a | d | u | a | t | i | n | g |   | i | n |   | t | h | e |   | t | o | p |   | 1 | 0 | % |   | o | f |   | m | y |   | c | l | a | s | s | . |   | P | r | e | s | i | d | e | n | t | i | a | l |   | | |   | S | c | h | o | l | a | r | s | h | i | p |   | J | a | n | u | a | r | y |   | 2 | 0 | 1 | 2 |   | A | w | a | r | d | e | d |   | P | r | e | s | i | d | e | n | t | i | a | l |   | S | c | h | o | l | a | r | s | h | i | p |   | t | o |   | C | o | w | l | e | y |   | C | o | u | n | t | y |   | C | o | m | m | u | n | i | t | y |   | C | o | l | l | e | g | e |   | f | o | r |   | a | c | a | d | e | m | i | c |   | e | x | c | e | l | l | e | n | c | e | . |   | | |   | A | w | a | r | d | e | d |   | a |   | c | e | r | t | i | f | i | c | a | t | e |   | a | n | d |   | s | p | e | c | i | a | l |   | e | d | i | t | i | o | n |   | o | f |   | t | h | e |   | W | e | b | s | t | e | r | ' | s |   | N | e | w |   | C | o | l | l | e | g | e |   | D | i | c | t | i | o | n | a | r | y |   | b | y |   | t | h | e |   | K | a | n | s | a | s |   | H | o | n | o | r | s |   | P | r | o | g | r | a | m |   | o | f |   | t | h | e |   | K | U |   | A | l | u | m | n | i |   | | |   | A | w | a | r | d | e | d |   | P | r | e | s | i | d | e | n | t | i | a | l |   | S | c | h | o | l | a | r | s | h | i | p |   | t | o |   | C | o | w | l | e | y |   | C | o | u | n | t | y |   | C | o | m | m | u | n | i | t | y |   | C | o | l | l | e | g | e |   | ( | J | a | n |   | 2 | 0 | 1 | 2 | ) |   | f | o | r |   | a | c | a | d | e | m | i | c |   | e | x | c | e | l | l | e | n | c | e | . |   | | |   | 3 | . | 9 | 2 | 7 |   | G | P | A |   | | |   | C | o | u | r | s | e | w | o | r | k |   | i | n |   | S | p | a | n | i | s | h |   | ( | 3 |   | y | e | a | r | s | ) | , |   | C | a | l | c | u | l | u | s | , |   | a | n | d |   | C | h | e | m | i | s | t | r | y | . |   | | |   | C | o | w | l | e | y |   | C | o | u | n | t | y |   | C | o | m | m | u | n | i | t | y |   | C | o | l | l | e | g | e |   | | |   | 3 | . | 7 | 5 |   | G | P | A |   | | |   | C | o | u | r | s | e | w | o | r | k |   | i | n |   | E | t | h | i | c | s | , |   | C | o | m | p | u | t | e | r |   | A | p | p | l | i | c | a | t | i | o | n | s | , |   | S | t | a | t | i | s | t | i | c | s | , |   | P | s | y | c | h | o | l | o | g | y |   | a | n | d |   | D | e | v | e | l | o | p | m | e | n | t | a | l |   | P | s | y | c | h | o | l | o | g | y",,,749,1,0
../DATA/data/CHEF/20033302.pdf,20033302.pdf,Chef,5687,1,excel,"{""excel"": 3}",excel,"E | d | u | c | a | t | i | o | n |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | S | a | i | n | t |   | J | o | s | e | p | h |   | U | n | i | v | e | r | s | i | t | y |   | | |   | Q | u | i | c | k | B | o | o | k | s | , |   | 1 | 4 |   | C | P | E |   | C | r | e | d | i | t | s | : |   | M | a | s | t | e | r | i | n | g |   | Q | u | i | c | k | B | o | o | k | s",,,108,1,0
../DATA/data/CHEF/20321582.pdf,20321582.pdf,Chef,6374,0,,{},,E | d | u | c | a | t | i | o | n |   | | |   | S | a | v | a | n | n | a | h |   | T | e | c | h | n | i | c | a | l |   | U | n | i | v | e | r | s | i | t | y |   | | |   | G | r | a | d | u | a | t | e | d |   | w | i | t | h |   | 3 | . | 5 |   | G | P | A |   | | |   | G | r | a | d | u | a | t | e | d |   | i | n |   | T | o | p |   | 1 | 0 | % |   | o | f |   | C | l | a | s | s,,,98,1,0
../DATA/data/CHEF/20691949.pdf,20691949.pdf,Chef,3063,1,problem solving,"{""problem solving"": 1}",problem solving,"T | h | e |   | M | a | s | t | e | r | s |   | G | o | l | f |   | T | o | u | r | n | a | m | e | n | t |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | B | a | c | h | e | l | o | r | s |   | o | f |   | P | r | o | f | e | s | s | i | o | n | a | l |   | S | t | u | d | i | e | s |   | | |   | m | o | r | n | i | n | g | , |   | 1 | 5 |   | p | e | r | s | o | n |   | A | d | u | l | t |   | E | d | u | c | a | t | i | o | n |   | c | l | a | s | s | e | s | . |   | R | e | s | i | d | e | n | c | e |   | A | s | s | i | s | t | a | n | t | , |   | 2 |   | 1 | / | 2 |   | y | e | a | r | s",,,154,1,0
../DATA/data/CHEF/20817322.pdf,20817322.pdf,Chef,4862,2,"excel, communication","{""excel"": 2, ""communication"": 1}","excel, communication",E | d | u | c | a | t | i | o | n |   | | |   | S | u | l | l | i | v | a | n |   | U | n | i | v | e | r | s | i | t | y |   | | |   | I | n | d | i | a | n | a |   | U | n | i | v | e | r | s | i | t | y,,,52,1,0
../DATA/data/CHEF/21101152.pdf,21101152.pdf,Chef,8138,2,"excel, problem solving","{""excel"": 7, ""problem solving"": 2}","excel, problem solving",E | X | E | C | U | T | I | V | E |   | S | O | U | S |   | C | H | E | F | / | M | A | S | T | E | R |   | S | A | U | C | I | E | R |   | 4 | 8 | k |   | R | e | s | p | o | n | s | i | b | l | e |   | f | o | r |   | m | a | i | n | t | a | i | n | i | n | g |   | a |   | 2 | 4 | - | 2 | 5 | % |   | f | o | o | d |   | c | o | s | t |   | b | y |   | t | e | a | c | h | i | n | g |   | h | o | w |   | t | o |   | k | e | e | p |   | | |   | E | x | c | e | l | l | e | n | t |   | s | k | i | l | l | s |   | c | l | e | a | n | i | n | g |   | a | n | d |   | p | o | r | t | i | o | n | i | n | g |   | a | l | l |   | m | e | a | t | s |   | a | n | d |   | f | i | s | h |   | M | a | s | t | e | r | e | d |   | a | l | l |   | s | t | a | t | i | o | n | s |   | o | n |   | t | h | e |   | h | o | t |   | l | i | n | e | / | s | a | l | a | d | s |   | M | a | i | n | t | a | i | n | e | d |   | t | h | e |   | h | i | g | h | e | s | t |   | q | u | a | l | i | t | y |   | o | f |   | f | o | o | d |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | G | r | a | d | u | a | t | e |   | | |   | G | r | a | d | u | a | t | e |   | | |   | I | n | s | t | i | t | u | t | e |   | C | u | l | i | n | a | r | y |   | o | f |   | E | d | u | c | a | t | i | o | n,,,323,1,0
../DATA/data/CHEF/21334981.pdf,21334981.pdf,Chef,5768,1,excel,"{""excel"": 1}",excel,E | d | u | c | a | t | i | o | n |   | | |   | A | s | s | o | c | i | a | t | e |   | o | f |   | S | c | i | e | n | c | e |   | D | e | g | r | e | e |   | | |   | M | e | s | a |   | C | o | m | m | u | n | i | t | y |   | C | o | l | l | e | g | e,,,64,1,0
../DATA/data/CHEF/21511817.pdf,21511817.pdf,Chef,5972,0,,{},,"E | x | e | c | u | t | i | v | e |   | C | h | e | f |   | w | i | t | h |   | a |   | t | w | o |   | y | e | a | r |   | c | u | l | i | n | a | r | y |   | d | e | g | r | e | e |   | a | n | d |   | o | n | e |   | y | e | a | r |   | e | x | p | e | r | i | e | n | c | e |   | i | n |   | h | i | g | h | - | p | r | e | s | s | u | r | e |   | c | u | l | i | n | a | r | y |   | e | n | v | i | r | o | n | m | e | n | t | s | . |   | S | k | i | l | l | e | d |   | i | n |   | p | r | e | p | a | r | i | n | g |   | l | a | r | g | e |   | v | o | l | u | m | e | s |   | | |   | C | o | m | b | a | t |   | L | i | f | e |   | S | a | v | e | r |   | C | o | u | r | s | e | , |   | C | a | m | p |   | P | a | r | k | s | , |   | C | a |   | 1 | 1 | / | 2 | 9 | / | 2 | 0 | 0 | 7 |   | | |   | M | a | s | t | e | r |   | S | e | r | g | e | a | n | t |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | C | o | m | b | a | t |   | B | r | i | d | g | e |   | B | u | i | l | d | e | r |   | T | r | a | i | n | i | n | g | , |   | | |   | V | a | n | g | u | a | r | d |   | U | n | i | v | e | r | s | i | t | y |   | o | f |   | S | o | u | t | h | e | r | n |   | C | a | l |   | | |   | C | u | l | i | n | a | r | y |   | A | r | t | s |   | D | e | g | r | e | e |   | | |   | M | e | r | i | d | i | a | n |   | C | o | m | m | u | n | i | t | y |   | C | o | l | l | e | g | e | M | e | r | i | d | i | a | n | M | S",,,363,1,0
../DATA/data/CHEF/21611637.pdf,21611637.pdf,Chef,7714,0,,{},,"s | u | b | j | e | c | t | s |   | r | a | n | g | i | n | g |   | f | r | o | m |   | f | o | o | d |   | a | n | d |   | c | o | o | k | i | n | g |   | t | o |   | h | e | a | l | t | h | y |   | l | i | f | e | s | t | y | l | e |   | t | i | p | s |   | a | n | d |   | p | r | a | c | t | i | c | e | s |   | f | o | r |   | m | u | l | t | i | p | l | e |   | a | u | d | i | e | n | c | e | s | , |   | i | n | c | l | u | d | i | n | g |   | c | o | r | p | o | r | a | t | e | , |   | c | o | l | l | e | g | e |   | s | t | u | d | e | n | t | s | , |   | | |   | P | r | e | m | i | u | m |   | m | e | n | u |   | d | e | s | i | g | n | , |   | r | e | c | i | p | e |   | d | e | v | e | l | o | p | m | e | n | t |   | c | u | l | i | n | a | r | y |   | e | d | u | c | a | t | i | o | n |   | f | o | r |   | k | i | t | c | h | e | n |   | s | t | a | f | f |   | o | u | t |   | l | i | n | i | n | g |   | e | v | e | n | t | s | , |   | l | i | v | e |   | c | o | o | k | i | n | g |   | d | e | m | o | n | s | t | r | a | t | i | o | n | s | . |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | A | s | s | o | c | i | a | t | e |   | D | e | g | r | e | e |   | | |   | S | u | l | l | i | v | a | n |   | C | o | l | l | e | g | e |   | a | n | d |   | t | h | e |   | N | a | t | i | o | n | a | l |   | C | e | n | t | e | r |   | f | o | r |   | H | o | s | p | i | t | a | l | i | t | y |   | | |   | D | i | p | l | o | m | a |   | | |   | P | r | o | f | e | s | s | i | o | n | a | l |   | C | o | o | k |   | H | o | n | o | r | s |   | i | n | : |   | E | d | u | c | a | t | i | o | n | a | l |   | F | o | u | n | d | a | t | i | o | n |   | - |   | N | a | t | i | o | n | a | l |   | R | e | s | t | a | u | r | a | n | t |   | A | s | s | o | c | i | a | t | i | o | n |   | C | e | r | t | i | f | i | c | a | t | i | o | n |   | S | e | r | v | e |   | S | a | f | e |   | C | e | r | t | i | f | i | c | a | t | i | o | n |   | | |   | C | u | l | i | n | a | r | y |   | e | d | u | c | a | t | i | o | n | , |   | t | e | a | m | - | b | u | i | l | d | i | n | g |   | e | v | e | n | t | s | , |   | l | i | v | e |   | c | o | o | k | i | n | g |   | d | e | m | o | n | s | t | r | a | t | i | o | n | s | , |   | f | o | o | d |   | a | n | d |   | w | i | n | e |   | p | a | i | r | i | n | g |   | e | v | e | n | t | s |   | a | n | d |   | u | p | s | c | a | l | e |   | p | r | i | v | a | t | e |   | c | a | t | e | r | i | n | g |   | f | u | n | c | t | i | o | n | s |   | | |   | C | h | e | f | s |   | C | o | l | l | a | b | o | r | a | t | i | v | e |   | M | e | m | b | e | r |   | A | l | u | m | n | i |   | A | s | s | o | c | i | a | t | i | o | n |   | o | f |   | S | u | l | l | i | v | a | n |   | U | n | i | v | e | r | s | i | t | y |   | S | p | o | t | l | i | g | h | t |   | | |   | C | h | e | f | s |   | C | o | l | l | a | b | o | r | a | t | i | v | e |   | M | e | m | b | e | r |   | A | l | u | m | n | i |   | A | s | s | o | c | i | a | t | i | o | n |   | o | f |   | S | u | l | l | i | v | a | n |   | U | n | i | v | e | r | s | i | t | y |   | S | p | o | t | l | i | g | h | t |   | G | o | u | r | m | e | t |   | M | a | g | a | z | i | n | e |   | ( |   | 1 | 9 | 9 | 6 | ) |   | T | r | a | v | e | l | e | r |   | t | o | p |   | t | e | n |   | S | p | a | s |   | ( | 1 | 9 | 9 | 7 | )",,,852,1,0
../DATA/data/CHEF/21622444.pdf,21622444.pdf,Chef,5178,0,,{},,M | a | s | t | e | r |   | o | f |   | s | a | l | e | s |   | t | e | c | h | n | i | q | u | e | s |   | | |   | E | d | u | c | a | t | i | o | n | a | l |   | B | a | c | k | g | r | o | u | n | d |   | | |   | S | a | v | a | n | n | a | h |   | T | e | c | h | n | i | c | a | l |   | C | o | l | l | e | g | e |   | | |   | G | e | n | e | r | a | l |   | E | d | u | c | a | t | i | o | n,,,100,1,0
../DATA/data/CHEF/21869994.pdf,21869994.pdf,Chef,5585,1,excel,"{""excel"": 2}",excel,E | d | u | c | a | t | i | o | n |   | a | n | d |   | T | r | a | i | n | i | n | g |   | | |   | B | a | c | h | e | l | o | r | ' | s |   | D | e | g | r | e | e |   | | |   | N | E | W |   | E | N | G | L | A | N | D |   | C | O | L | L | E | G | E |   | | |   | G | P | A | : |   | | |   | G | r | a | d | u | a | t | e | d |   | M | a | g | n | a |   | C | u | m |   | L | a | u | d | e |   | | |   | H | e | a | l | t | h | c | a | r | e |   | A | d | m | i | n | i | s | t | r | a | t | i | o | n |   | G | r | a | d | u | a | t | e | d |   | M | a | g | n | a |   | C | u | m |   | L | a | u | d | e |   | | |   | A | s | s | o | c | i | a | t | e | ' | s |   | D | e | g | r | e | e,,,174,1,0
../DATA/data/CHEF/21904897.pdf,21904897.pdf,Chef,2856,0,,{},,E | d | u | c | a | t | i | o | n |   | | |   | H | i | g | h |   | S | c | h | o | o | l |   | D | i | p | l | o | m | a,,,31,1,0
../DATA/data/CHEF/22349169.pdf,22349169.pdf,Chef,4998,0,,{},,E | d | u | c | a | t | i | o | n |   | | |   | H | i | g | h |   | S | c | h | o | o | l |   | D | i | p | l | o | m | a |   | | |   | C | o | u | r | s | e | w | o | r | k |   | i | n |   | C | u | l | i | n | a | r | y |   | a | n | d |   | R | e | s | t | a | u | r | a | n | t |   | M | a | n | a | g | e | m | e | n | t |   | | |   | H | o | u | s | t | o | n |   | U | n | i | v | e | r | s | i | t | y |   | | |   | C | o | u | r | s | e | w | o | r | k |   | i | n |   | H | o | s | p | i | t | a | l | i | t | y |   | M | a | n | a | g | e | m | e | n | t |   | | |   | D | e | l | g | a | d | o |   | C | o | m | m | u | n | i | t | y |   | C | o | l | l | e | g | e,,,170,1,0
../DATA/data/CHEF/22561438.pdf,22561438.pdf,Chef,1829,1,excel,"{""excel"": 1}",excel,E | d | u | c | a | t | i | o | n |   | | |   | A | s | s | o | c | i | a | t | e |   | o | f |   | O | c | c | u | p | a | t | i | o | n | a | l |   | S | t | u | d | i | e | s |   | D | e | g | r | e | e |   | | |   | L | e |   | C | o | r | d | o | n |   | B | l | e | u |   | C | o | l | l | e | g | e |   | o | f |   | C | u | l | i | n | a | r | y |   | A | r | t | s |   | P | a | s | a | d | e | n | a |   | C | A | .,,,107,1,0
../DATA/data/CHEF/23032276.pdf,23032276.pdf,Chef,12060,2,"excel, communication","{""excel"": 4, ""communication"": 1}","excel, communication",E | d | u | c | a | t | i | o | n |   | | |   | N | a | t | i | o | n | a | l |   | I | n | s | t | i | t | u | t | e |   | f | o | r |   | C | u | l | i | n | a | r | y |   | A | r | t | s |   | a | t |   | M | o | u | n | t | a | i | n |   | S | t | a | t | e |   | U | n | i | v | e | r | s | i | t | y |   | | |   | C | h | i | p | p | e | w | a |   | V | a | l | l | e | y |   | T | e | c | h | n | i | c | a | l |   | C | o | l | l | e | g | e,,,113,1,0
../DATA/data/CHEF/23185829.pdf,23185829.pdf,Chef,4702,2,"communication, excel","{""communication"": 1, ""excel"": 1}","communication, excel","I | ' | m |   | a | l | s | o |   | a |   | t | a | l | e | n | t | e | d |   | S | o | u | s |   | c | h | e | f |   | 7 |   | o | f |   | t | h | e |   | 1 | 1 |   | y | e | a | r | s |   | o | f |   | c | o | o | k | i | n | g | . |   | S | t | a | r | t | e | d |   | a | t |   | t | h | e |   | b | e | g | i | n | n | i | n | g |   | o | f |   | c | o | l | l | e | g | e | , |   | a | t |   | t | h | e |   | b | o | t | t | o | m |   | a | s |   | a |   | d | i | s | h | w | a | s | h | e | r | . |   | Q | u | i | c | k | l | y |   | m | o | v | e | d |   | u | p |   | | |   | I |   | h | a | v | e |   | w | o | r | k | e | d |   | f | u | l | l | - | t | i | m | e |   | s | i | n | c | e |   | I |   | w | a | s |   | 1 | 4 | . | 5 |   | y | e | a | r | s |   | o | l | d | . |   | T | h | r | o | u | g | h | o | u | t |   | c | o | l | l | e | g | e | , |   | I |   | w | o | r | k | e | d |   | 4 | 0 |   | h | o | u | r | s |   | w | e | e | k | l | y |   | i | n |   | t | h | e |   | k | i | t | c | h | e | n |   | n | o | t |   | i | n | c | l | u | d | i | n | g |   | t | h | e |   | 2 | 0 |   | h | o | u | r | s |   | | |   | I |   | w | o | r | k | e | d |   | f | o | r |   | t | h | i | s |   | e | m | p | l | o | y | e | r |   | f | o | r |   | a |   | p | e | r | i | o | d |   | o | f |   | 4 |   | y | e | a | r | s |   | w | h | i | l | e |   | i | n |   | c | o | l | l | e | g | e |   | a | l | s | o | . |   | I | ' | m |   | l | o | y | a | l |   | t | o |   | m | y |   | e | m | p | l | o | y | e | r | s |   | a | n | d |   | t | h | e | y |   | a | l | l |   | u | n | d | e | r | s | t | a | n | d |   | m | y |   | h | a | r | d |   | w | o | r | k |   | | |   | T | h | i | s |   | w | a | s |   | t | h | e |   | m | o | s | t |   | p | o | p | u | l | a | r |   | c | o | l | l | e | g | e |   | b | a | r |   | i | n |   | t | o | w | n |   | w | i | t | h |   | T | h | u | r | s | d | a | y | - | S | u | n | d | a | y |   | b | e | i | n | g |   | v | e | r | y |   | b | u | s | y | . |   | N | o | i | s | y | , |   | b | u | s | y | , |   | h | i | g | h | - | p | a | c | e | d |   | e | n | v | i | r | o | n | m | e | n | t |   | i | n |   | w | h | i | c | h |   | I |   | | |   | B | e | s | t |   | S | p | o | r | t | s |   | B | a | r |   | i | n |   | t | o | w | n |   | w | i | t | h |   | e | v | e | r | y | t | h | i | n | g |   | f | r | o | m |   | w | i | n | g |   | n | i | g | h | t | , |   | t | r | i | v | i | a |   | n | i | g | h | t | , |   | d | a | r | t |   | l | e | a | g | u | e |   | c | o | m | p | e | t | i | t | i | o | n | , |   | c | o | l | l | e | g | e |   | n | i | g | h | t | , |   | a | n | d |   | p | r | i | v | a | t | e |   | p | a | r | t | i | e | s | . |   | | |   | B | e | s | t |   | e | x | p | e | r | i | e | n | c | e |   | o | f |   | m | y |   | c | o | l | l | e | g | e |   | a | s |   | n | e | t | w | o | r | k | i | n | g |   | g | o | e | s | , |   | b | e | c | o | m | i | n | g |   | m | o | r | e |   | s | o | c | i | a | l |   | a | s |   | I |   | s | t | a | r | t | e | d |   | b | a | r | t | e | n | d | i | n | g |   | h | e | r | e | . |   | I |   | e | n | j | o | y | e | d |   | e | v | e | r | y |   | s | e | c | o | n | d |   | o | f |   | i | t | . |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | A | p | p | a | l | a | c | h | i | a | n |   | S | t | a | t | e |   | U | n | i | v | e | r | s | i | t | y |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | S | c | i | e | n | c | e |   | B | u | s | i | n | e | s | s |   | A | d | m | i | n | i | s | t | r | a | t | i | o | n |   | : |   | I |   | h | a | v | e |   | 2 | 0 |   | s | e | m | e | s | t | e | r |   | h | o | u | r | s |   | l | e | f | t |   | u | p | o | n |   | c | o | m | p | l | e | t | i | o | n |   | o | f |   | m | y |   | B | S | B | A |   | w |   | m | i | n | o | r |   | i | n |   | C | r | i | m | i | n | a | l |   | J | u | s | t | i | c | e | . |   | M | y |   | g | o | a | l |   | | |   | w | a | s |   | t | o |   | t | r | a | n | s | f | e | r |   | o | u | t |   | o | f |   | s | t | a | t | e |   | t | o |   | a |   | m | o | r | e |   | a | c | c | r | e | d | i | t | e | d |   | U | n | i | v | e | r | s | i | t | y |   | w | i | t | h |   | t | h | e |   | l | e | a | s | t |   | e | x | p | e | n | s | e | . |   | L | o | o | k | i | n | g |   | t | o |   | f | i | n | i | s | h |   | a | t |   | U | N | L | V |   | w | h | e | n |   | t | i | m | e |   | p | e | r | m | i | t | s | . |   | | |   | H | i | g | h |   | S | c | h | o | o | l |   | D | i | p | l | o | m | a",,,1185,1,0
